"id","aphiaid_worms","name_aphia_worms","environment_aphia_worms"
55258,273480,"Parapristipoma trilineatum","Marine"
55261,300731,"Gadus brandtii","Marine/Brackish"
53661,145714,"Halophila stipulacea","Marine"
56030,178078,"Streptomyces","Marine/Brackish"
56731,542214,"Ostrea rivularis","Marine/Brackish"
3330,570642,"Pseudomonas","Marine/Terrestrial/Brackish/Freshwater"
8268,132326,"Dysidea pallescens","Marine"
3317,131745,"Dysidea","Marine"
3374,178078,"Streptomyces","Marine/Brackish"
8466,251214,"Pseudodistoma aureum","Marine"
8470,232101,"Limonium","Marine/Terrestrial/Brackish"
12392,178078,"Streptomyces","Marine/Brackish"
12396,178078,"Streptomyces","Marine/Brackish"
12405,1728047,"Botryotinia fuckeliana","Marine"
12408,251001,"Polycarpa aurata","Marine"
12553,1446345,"Cloeophora","Marine/Terrestrial"
14013,178078,"Streptomyces","Marine/Brackish"
11969,411298,"Tubastaea","Marine"
16871,426023,"Beta vulgaris","Marine/Terrestrial"
16875,140830,"Limacia clavigera","Marine"
16876,106822,"Penaeus","Marine/Brackish"
15520,103459,"Lissoclinum","Marine"
21963,178078,"Streptomyces","Marine/Brackish"
21965,178078,"Streptomyces","Marine/Brackish"
30006,147715,"Lecanora","Marine/Terrestrial"
19526,538134,"Aspergillum clavatum","Marine"
15804,165315,"Fascaplysinopsis reticulata","Marine"
16869,239325,"Lyngbya sordida","Marine"
24433,139519,"Dendrodoris nigra","Marine"
28645,232461,"Prorocentrum concavum","Marine"
28652,494516,"Cyerce nigricans","Marine"
28655,140396,"Hexaplex trunculus","Marine"
10018,416208,"Phragmites","Terrestrial/Brackish/Freshwater"
33084,1728282,"Streptomyces antibioticus","Marine/Terrestrial"
33095,178078,"Streptomyces","Marine/Brackish"
33101,178078,"Streptomyces","Marine/Brackish"
33107,178078,"Streptomyces","Marine/Brackish"
33490,178078,"Streptomyces","Marine/Brackish"
33503,178078,"Streptomyces","Marine/Brackish"
33512,178078,"Streptomyces","Marine/Brackish"
25975,714071,"Balanometra elongata","Marine"
10079,178078,"Streptomyces","Marine/Brackish"
10105,559597,"Micromonospora","Marine/Terrestrial/Brackish/Freshwater"
10306,178078,"Streptomyces","Marine/Brackish"
33360,178078,"Streptomyces","Marine/Brackish"
33973,178078,"Streptomyces","Marine/Brackish"
10077,178078,"Streptomyces","Marine/Brackish"
63133,100537,"Penicillium chrysogenum","Marine/Terrestrial"
63132,100498,"Aspergillus versicolor","Marine"
10835,211665,"Lyngbya confervoides","Marine/Brackish/Freshwater"
46309,495837,"Agardhiella tenera","Marine"
46713,1342995,"Bellonella albiflora","Marine"
63159,178078,"Streptomyces","Marine/Brackish"
63165,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
44814,1778394,"Uca sindensis","Marine"
46102,233465,"Alexandrium peruvianum","Marine"
49284,288041,"Lemnalia cervicornis","Marine"
47165,100226,"Fusarium","Marine/Terrestrial/Brackish/Freshwater"
50859,169849,"Melophlus","Marine"
49425,144791,"Bostrychia scorpioides","Marine"
14816,1714426,"Fortunella","Marine"
52331,147546,"Periconia","Marine/Terrestrial"
52486,394654,"Clathria calla","Marine"
53645,146551,"Planktothrix","Marine/Freshwater"
54339,166805,"Neopetrosia exigua","Marine"
18732,100450,"Chaetomium cochliodes","Marine"
20375,165354,"Hyrtios reticulatus","Marine"
20794,250449,"Diazona chinensis","Marine"
56059,1373580,"Stigmatella","Marine"
56176,100537,"Penicillium chrysogenum","Marine/Terrestrial"
56724,100234,"Paecilomyces","Marine/Terrestrial/Brackish/Freshwater"
55353,133938,"Plakortis simplex","Marine"
55396,536104,"Stilimella","Marine"
19031,1476601,"Rhaphisia pallida","Marine"
20932,168752,"Phoriospongia","Marine"
1881,382464,"Polygonaceae","Marine/Terrestrial/Freshwater"
1898,234045,"Asteraceae","Marine/Terrestrial/Brackish/Freshwater"
20689,135024,"Encentrum villosum","Marine/Brackish/Freshwater"
21307,247774,"Trochostoma orientale","Marine"
17220,133087,"Microciona toxistyla","Marine"
58281,100174,"Myxotrichum","Marine"
26361,131791,"Halicortex","Marine"
28218,131853,"Phloeodictyon","Marine"
1911,344737,"Acanthaceae","Marine/Brackish"
1934,235059,"Lythraceae","Marine/Terrestrial/Freshwater"
1936,234494,"Rhizophoraceae","Marine/Brackish/Freshwater"
23401,100499,"Asteromyces cruciatus","Marine"
23797,234263,"Verongia aerophoba","Marine"
24306,220386,"Parerythropodium fulvum","Marine"
57608,426223,"Hymenochaetaceae","Marine/Terrestrial"
1910,382442,"Boraginaceae","Marine/Terrestrial"
63195,1728040,"Penicillium steckii","Marine"
1941,437280,"Polyporaceae","Marine/Terrestrial"
1944,235071,"Myrtaceae","Marine/Terrestrial/Brackish"
1956,234036,"Poaceae","Marine/Terrestrial/Brackish/Freshwater"
1961,368781,"Ishigeaceae","Marine"
63310,100246,"Tolypocladium","Marine"
63314,100211,"Aspergillus","Marine/Terrestrial/Brackish/Freshwater"
63316,570592,"Oleibacter","Marine"
63318,563871,"Lacinutrix","Marine"
63322,437978,"Phomopsis","Marine"
63324,603188,"Leniea","Marine/Freshwater"
63326,100482,"Digitatispora marina","Marine"
63328,571363,"Myxococcus","Marine"
63331,570325,"Algicola sagamiensis","Marine"
63335,1726930,"Aspergillus chevalieri","Marine"
63337,178078,"Streptomyces","Marine/Brackish"
63345,1728026,"Aspergillus puniceus","Marine"
18561,400071,"Sardinops melanosticta","Marine"
18570,178078,"Streptomyces","Marine/Brackish"
18576,171186,"Microscleroderma","Marine"
35172,178078,"Streptomyces","Marine/Brackish"
35173,178078,"Streptomyces","Marine/Brackish"
35178,178078,"Streptomyces","Marine/Brackish"
775,391946,"Chromatiaceae","Marine/Freshwater"
13868,235034,"Avicennia alba","Marine/Terrestrial/Brackish"
18554,286094,"Acanthogorgia vegae","Marine"
34906,178078,"Streptomyces","Marine/Brackish"
34911,1754899,"Streptomyces sanyensis","Marine/Terrestrial/Brackish"
34915,178078,"Streptomyces","Marine/Brackish"
34923,178078,"Streptomyces","Marine/Brackish"
34925,178078,"Streptomyces","Marine/Brackish"
34928,178078,"Streptomyces","Marine/Brackish"
34934,178078,"Streptomyces","Marine/Brackish"
34941,178078,"Streptomyces","Marine/Brackish"
34945,178078,"Streptomyces","Marine/Brackish"
35171,178078,"Streptomyces","Marine/Brackish"
32145,322047,"Thynnus vulgaris","Marine/Brackish"
212,568059,"Roseospira goensis","Marine"
226,608248,"Nostoc commune","Marine/Terrestrial/Freshwater"
229,377334,"Asterina pectinifera","Marine"
233,1349109,"Corbicula japonica","Brackish"
58133,178078,"Streptomyces","Marine/Brackish"
63350,437586,"Xylaria","Marine/Terrestrial"
199,742979,"Myxococcus fulvus","Marine"
356,495206,"Nitella opaca","Marine/Freshwater"
419,397140,"Meretrix petechialis","Marine"
435,592948,"Bunodosoma granuliferum","Marine"
436,507800,"Paphia amabilis","Marine"
444,345516,"Prochlorococcus marinus","Marine"
449,372104,"Scinaia latifrons","Marine"
47749,372160,"Marginisporum aberrans","Marine"
1287,426131,"Apium graveolens","Terrestrial/Brackish"
362,233765,"Olisthodiscus luteus","Brackish"
363,376045,"Nannochloropsis gaditana","Marine"
364,345481,"Lepidodinium chlorophorum","Marine"
368,145546,"Fucus serratus","Marine"
372,145550,"Pelvetia canaliculata","Marine"
373,145730,"Laminaria saccharina","Marine"
374,376044,"Nannochloropsis salina","Marine"
382,134564,"Micromonas pusilla","Marine"
386,376073,"Pycnococcus provasolii","Marine"
397,250680,"Halocynthia roretzi","Marine"
399,139178,"Clione limacina","Marine"
401,166716,"Gelliodes callista","Marine"
557,573356,"Halococcus morrhuae","Marine"
567,570642,"Pseudomonas","Marine/Terrestrial/Brackish/Freshwater"
579,146558,"Microcystis aeruginosa","Marine/Freshwater"
580,239332,"Oscillatoria amoena","Marine/Terrestrial/Freshwater"
2495,147519,"Phoma","Marine/Terrestrial"
361,495287,"Pyramimonas parkeae","Marine"
625,145721,"Undaria pinnatifida","Marine"
629,145367,"Dictyota dichotoma","Marine"
714,279855,"Bagarius bagarius","Brackish/Freshwater"
715,283161,"Wallago attu","Brackish/Freshwater"
718,151353,"Perca fluviatilis","Brackish/Freshwater"
720,240776,"Cryptochiton stelleri","Marine"
722,386278,"Liolophura japonica","Marine"
725,1632173,"Acanthochiton rubrolineatus","Marine"
742,127028,"Thunnus obesus","Marine"
744,274803,"Sebastes inermis","Marine"
705,293715,"Plecoglossus altivelis","Marine/Brackish/Freshwater"
754,564137,"Saprospira grandis","Marine"
766,559878,"Algoriphagus","Marine"
2550,127732,"Alacia alata","Marine"
781,134241,"Aaptos aaptos","Marine"
787,103929,"Styela clava","Marine"
792,157391,"Haliclona permollis","Marine"
793,193291,"Reniera japonica","Marine"
2162,395613,"Haliangium ochraceum","Marine"
927,168256,"Biemna ehrenbergi","Marine"
2221,169702,"Pseudoceratina purpurea","Marine"
2465,418850,"Briareum polyanthes","Marine"
875,145908,"Sphaerococcus coronopifolius","Marine"
11221,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
1092,845437,"Rhabdonia africana","Marine"
2014,103456,"Didemnum","Marine"
1212,145507,"Cystoseira baccata","Marine"
1564,503456,"Fucus bastera","Marine"
1622,231858,"Anemonia sulcata","Marine"
2214,221086,"Xestospongia exigua","Marine"
2321,496189,"Gracilaria asiatica","Marine"
2628,154582,"Cyprinus carpio","Brackish/Freshwater"
1238,394966,"Juncus acutus","Brackish"
50581,213807,"Aeodes ulvoidea","Marine"
3116,758615,"Mangelia virginiana","Marine"
3128,289919,"Erythropodium caribaeorum","Marine"
3327,191173,"Eurypon laughlini","Marine"
3145,451656,"Aplysinella rhax","Marine"
3485,178078,"Streptomyces","Marine/Brackish"
3630,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
3651,1606902,"Chorus grandis","Marine"
3794,169306,"Phorbas amaranthus","Marine"
3924,100428,"Claviceps purpurea","Marine/Terrestrial/Brackish/Freshwater"
3008,147593,"Saccharomyces cerevisiae","Marine/Terrestrial/Brackish/Freshwater"
4056,100226,"Fusarium","Marine/Terrestrial/Brackish/Freshwater"
4090,220571,"Solanderia secunda","Marine"
4248,132444,"Fasciospongia cavernosa","Marine"
4278,165369,"Petrosaspongia nigra","Marine"
4553,381677,"Cardium japonicum","Marine"
61085,178078,"Streptomyces","Marine/Brackish"
4680,109712,"Alexandrium ostenfeldii","Marine"
4389,1456971,"Amanita muscaria","Marine/Terrestrial"
4528,165705,"Stylissa carteri","Marine"
4685,516151,"Glomus","Marine"
4881,288521,"Sinularia flexibilis","Marine"
4584,146538,"Lyngbya","Marine/Brackish/Freshwater"
5038,205854,"Sinularia","Marine"
5182,322047,"Thynnus vulgaris","Marine/Brackish"
5327,371991,"Eisenia bicyclis","Marine"
52594,559777,"Nocardiopsis","Marine/Terrestrial/Brackish/Freshwater"
5219,178078,"Streptomyces","Marine/Brackish"
5365,289188,"Junceella fragilis","Marine"
5496,613012,"Lyngbya bouillonii","Marine"
5868,574937,"Carinaria japonica","Marine"
5347,1759313,"Glehnia littoralis","Marine/Terrestrial"
6009,431962,"Festuca rubra","Terrestrial/Brackish/Freshwater"
6418,426078,"Crithmum maritimum","Marine/Terrestrial"
6628,171248,"Theonella","Marine"
58757,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
7207,393044,"Halomonas","Marine"
7237,132317,"Pleraplysilla spinifera","Marine"
7351,827714,"Tralia costata","Brackish"
7367,109473,"Amphidinium","Marine/Brackish/Freshwater"
7371,1728312,"Streptomyces cyaneofuscatus","Marine/Terrestrial/Freshwater"
7399,288499,"Sinularia capillosa","Marine"
55003,126438,"Merlangius merlangus","Marine/Brackish"
7985,426178,"Cortinarius","Marine/Terrestrial"
58317,178078,"Streptomyces","Marine/Brackish"
8195,466632,"Hypanis albida","Marine/Brackish"
7721,170070,"Erylus formosus","Marine"
7837,437657,"Cochliobolus sativus","Marine"
8023,164750,"Leucetta chagosensis","Marine"
8498,212513,"Didemnum molle","Marine"
8696,144829,"Laurencia perforata","Marine"
8852,531190,"Tambja eliora","Marine"
9266,164927,"Dysidea chlorea","Marine"
8943,217659,"Plotosus lineatus","Marine/Brackish"
9382,165664,"Acanthella pulcherrima","Marine"
9393,100519,"Dendryphiella salina","Marine"
9407,375077,"Caulerpa bikinensis","Marine"
9474,170350,"Lamellomorpha strongylata","Marine"
9471,213036,"Eleutherobia aurea","Marine"
9598,291929,"Lepidisis vitrea","Marine"
9869,239100,"Caulerpa flexilis","Marine"
56964,393046,"Marinomonas","Marine"
10150,144484,"Penicillus capitatus","Marine"
10152,373300,"Udotea cyathiformis","Marine"
61088,559597,"Micromonospora","Marine/Terrestrial/Brackish/Freshwater"
9941,132378,"Hyattella intestinalis","Marine"
10212,105923,"Squalus acanthias","Marine/Brackish"
10372,393172,"Nostoc","Marine/Terrestrial/Freshwater"
10502,1759328,"Clerodendrum inerme","Marine/Terrestrial"
61089,570642,"Pseudomonas","Marine/Terrestrial/Brackish/Freshwater"
10574,147588,"Pichia","Brackish"
10361,494874,"Sargassum thunbergii","Marine"
10673,165651,"Acanthella cavernosa","Marine"
10674,608250,"Lyngbya semiplena","Marine/Freshwater"
10162,373323,"Cystophora torulosa","Marine"
10802,250376,"Corella japonica","Marine"
10808,144819,"Laurencia decumbens","Marine"
10940,131731,"Leucetta","Marine"
13281,164758,"Leucetta microraphis","Marine"
13355,168712,"Diacarnus erythraeanus","Marine"
11157,878223,"Mohnia japonica","Marine"
11612,132487,"Axinella polypoides","Marine"
11707,178078,"Streptomyces","Marine/Brackish"
12054,289464,"Asterospicularia laurae","Marine"
58293,100218,"Cladosporium","Marine/Terrestrial"
11708,165292,"Strepsichordaia aliena","Marine"
12154,123909,"Psilaster cassiope","Marine"
12787,131907,"Mycale","Marine"
12822,146819,"Chorda tomentosa","Marine"
12825,111374,"Securiflustra securifrons","Marine"
61096,100492,"Aspergillus fumigatus","Marine/Terrestrial/Brackish/Freshwater"
58764,178063,"Actinomyces","Marine"
13689,437632,"Aspergillus sydowii","Marine"
13978,124043,"Hippasteria phrygiana","Marine"
13872,375146,"Laurencia saitoi","Marine"
14140,242105,"Pachychalina alcaloidifera","Marine"
14453,219839,"Arelia bilineata","Marine/Brackish"
14498,144437,"Porphyra umbilicalis","Marine"
14504,145771,"Palmaria palmata","Marine"
14586,110034,"Gonyaulax polyedra","Marine"
14598,145863,"Petalonia fascia","Marine/Brackish"
14603,240750,"Pterygophora californica","Marine"
14605,164053,"Pyrocystis lunula","Marine"
14919,378819,"Aphelasterias japonica","Marine"
17954,103921,"Stolonica socialis","Marine"
15061,288558,"Sinularia nanolobata","Marine"
15098,325420,"Adenocystis utricularis","Marine"
15329,239321,"Lyngbya gracilis","Marine/Freshwater"
15476,178078,"Streptomyces","Marine/Brackish"
15482,1415569,"Hortaea werneckii","Marine"
15251,1415558,"Exophiala","Marine"
16040,100208,"Alternaria","Marine/Terrestrial/Freshwater"
15341,110301,"Prorocentrum lima","Marine"
16423,206253,"Scytonema","Marine/Terrestrial/Freshwater"
58895,100496,"Aspergillus terreus","Marine/Terrestrial/Brackish/Freshwater"
15784,100561,"Trichoderma viride","Marine"
15820,167330,"Tsitsikamma favus","Marine"
16415,438169,"Penicillium limosum","Marine"
16540,103882,"Dendrodoa grossularia","Marine"
16675,235108,"Sonneratia apetala","Marine/Brackish"
17048,367829,"Paphia euglypta","Marine"
17068,134023,"Geodia barretti","Marine"
18409,100457,"Thielavia terricola","Marine"
17109,240765,"Aplysia californica","Marine"
16964,251537,"Trididemnum solidum","Marine"
17355,871329,"Ancillaria sinensis","Marine"
17383,132072,"Suberites","Marine"
17216,371410,"Plocamium mertensii","Marine"
17231,214343,"Ecklonia maxima","Marine"
17691,219831,"Solea capensis","Marine"
18715,742985,"Chlorobium phaeovibrioides","Marine"
18799,376372,"Martensia formosana","Marine"
18993,205115,"Lemnalia","Marine"
19328,573101,"Rapidithrix","Marine"
19660,987135,"Geomyces","Marine/Terrestrial/Brackish/Freshwater"
60046,178078,"Streptomyces","Marine/Brackish"
20371,495077,"Zostera marina","Marine"
20390,168456,"Isodictya erinacea","Marine"
20319,144223,"Plocamium","Marine"
20555,164844,"Agelas sventres","Marine"
20565,135306,"Aurelia aurita","Marine"
23032,235119,"Heritiera littoralis","Marine/Terrestrial/Brackish"
20967,533901,"Ceratosoma brevicaudatum","Marine"
21240,178078,"Streptomyces","Marine/Brackish"
23813,1456973,"Amanita phalloides","Marine/Terrestrial"
21139,614442,"Dunaliella parva","Marine/Freshwater"
21230,139516,"Dendrodoris grandiflora","Marine"
21561,542278,"Ostrea virginiana","Marine"
21844,418820,"Spartina cynosuroides","Marine/Brackish"
58903,178078,"Streptomyces","Marine/Brackish"
21393,235061,"Pemphis acidula","Marine/Brackish"
21985,422811,"Vibrio parahaemolyticus","Brackish"
58301,559767,"Kibdelosporangium","Marine"
22169,536734,"Reticulidia fungia","Marine"
22170,573668,"Methanococcus voltae","Marine"
22362,608237,"Schizothrix calcicola","Marine"
22446,144784,"Alsidium corallinum","Marine"
58905,100236,"Penicillium","Marine/Terrestrial/Brackish/Freshwater"
21843,167296,"Latrunculia brevis","Marine"
22625,145967,"Enteromorpha linza","Marine"
22744,213686,"Neurymenia fraxinifolia","Marine"
22931,1613681,"Latrunculia (Aciculatrunculia) apicalis","Marine"
23208,145307,"Desmarestia aculeata","Marine"
23222,145650,"Mastocarpus stellatus","Marine"
23306,374712,"Posidonia australis","Marine"
23317,372179,"Neodilsea yendoana","Marine"
23459,426224,"Phellinus","Marine/Terrestrial"
23757,117888,"Dynamena pumila","Marine"
58906,178078,"Streptomyces","Marine/Brackish"
24331,605615,"Bugula alba","Marine"
24434,537016,"Dendrodoris tuberculosa","Marine"
24928,417119,"Euplotes vannus","Marine"
23953,170705,"Spirastrella coccinea","Marine"
25006,127029,"Thunnus thynnus","Marine/Brackish"
25010,467054,"Pterocella vesiculosa","Marine"
58305,562105,"Sulfitobacter pontiacus","Marine"
25175,955994,"Ligia (Megaligia) exotica","Marine/Terrestrial"
25202,258103,"Coperonus comptus","Marine"
25323,167952,"Trikentrion helium","Marine"
25329,100439,"Auxoarthron umbrinum","Marine"
25429,1632105,"Pyrula rugosa","Marine"
25482,348520,"Acartia simplex","Marine"
25513,100362,"Emericellopsis terricola","Marine"
25614,834037,"Crisularia nana","Marine"
25793,211485,"Caulerpa serrulata","Marine"
11906,235278,"Bruguiera gymnorhiza","Marine/Brackish"
61102,178072,"Nocardia","Brackish"
27378,437539,"Nimbospora","Marine"
26042,371780,"Laurencia caraibica","Marine"
26205,1728349,"Streptomyces niveus","Marine"
26770,471853,"Glabrilaria orientalis","Marine"
27001,165376,"Scalarispongia scalaris","Marine"
27012,292996,"Neopetrosia chaliniformis","Marine"
27024,231873,"Alexandrium catenella","Marine"
27027,246745,"Comanthus briareus","Marine"
27045,494858,"Sargassum miyabei","Marine"
27070,451657,"Plakobranchus ocellatus","Marine"
27083,564059,"Tenacibaculum","Marine"
27085,571855,"Verrucosispora","Marine"
27192,169852,"Melophlus sarasinorum","Marine"
27199,517763,"Pinnigorgia flava","Marine"
27206,286695,"Stylatula elongata","Marine"
27235,393044,"Halomonas","Marine"
27255,210354,"Panulirus longipes","Marine"
27003,132371,"Sarcotragus foetidus","Marine"
